what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.search,3.4.1.r341_v20080813-0800,org.eclipse.search,1233511838944
started,bundle,org.eclipse.ant.ui,3.3.0.v20080529,org.eclipse.ant.ui,1233511840635
started,bundle,org.eclipse.wst.common.frameworks.ui,1.1.201.v200810020330,org.eclipse.wst.common.frameworks.ui,1233511844322
started,bundle,org.eclipse.wst.validation.ui,1.2.2.v200810221105,org.eclipse.wst.validation.ui,1233511844330
started,bundle,org.eclipse.wst.validation,1.2.3.v200811101716,org.eclipse.wst.validation,1233511844368
started,bundle,org.eclipse.wst.common.project.facet.core,1.3.4.v200810151458,org.eclipse.wst.common.project.facet.core,1233511844386
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233511847898
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1233511850291
started,bundle,org.eclipse.emf.common,2.4.0.v200808251517,org.eclipse.emf.common,1233511852571
started,bundle,org.eclipse.emf.ecore,2.4.1.v200808251517,org.eclipse.emf.ecore,1233511852659
started,bundle,org.eclipse.jem.util,2.0.100.v200805140020,org.eclipse.jem.util,1233511852662
started,bundle,org.eclipse.wst.common.frameworks,1.1.201.v200811060900,org.eclipse.wst.common.frameworks,1233511852669
started,bundle,org.eclipse.compare,3.4.0.I20080604,org.eclipse.compare,1233511852762
started,bundle,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui,1233511853998
started,bundle,org.vcs.bazaar.clientadapter,0.4.2,org.vcs.bazaar.clientadapter,1233511862669
started,bundle,org.vcs.bazaar.eclipse.core,1.1.0,org.vcs.bazaar.eclipse.core,1233511862811
started,bundle,org.vcs.bazaar.eclipse.ui,1.1.0,org.vcs.bazaar.eclipse.ui,1233511862853
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233511863149
started,bundle,org.eclipse.ui.browser,3.2.201.v20080708_34x,org.eclipse.ui.browser,1233511863933
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233511893310
started,bundle,org.eclipse.wst.xml.core,1.1.306.v200810210016,org.eclipse.wst.xml.core,1233511894068
started,bundle,org.eclipse.wst.dtd.core,1.1.200.v200805140200,org.eclipse.wst.dtd.core,1233511894095
started,bundle,org.eclipse.wst.xsd.core,1.1.302.v200810020300,org.eclipse.wst.xsd.core,1233511894120
executed,command,org.vcs.bazaar.eclipse.ui,1.1.0,org.vcs.bazaar.eclipse.ui.actions.StatusAction,1233511907737
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233511907769
