what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1233526505969
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233526506572
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233526515826
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233526517238
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233526527194
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233526538938
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233526546601
activated,view,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.views.ProblemView,1233526551868
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1233526553049
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1233526555370
activated,view,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.views.ProblemView,1233526556648
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1233526557117
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1233526560513
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1233526564182
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1233526564765
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233526566382
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1233526572059
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1233526576482
activated,view,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.views.ProblemView,1233526587632
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1233526590121
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233526600522
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233526601629
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233526602516
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233526635065
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1233526674449
