what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233518418831
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233518422053
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233518422438
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233518450117
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233518450281
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233518452190
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233518453362
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233518456452
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1233518466757
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233518467802
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233518547122
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233518547297
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233518548544
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233518548551
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233518548584
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233518568472
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233518568813
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1233518592139
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1233518614631
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1233518616470
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233518619721
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233518619825
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1233518620905
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1233518621895
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1233518653434
