what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233517229872
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233517230635
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233517232722
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233517233107
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233517273621
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233517278564
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233517279698
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233517280251
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233517434248
started,bundle,org.eclipse.mylyn.java.ui,3.0.3.v20081015-1500-e3x,org.eclipse.mylyn.java.ui,1233517450156
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1233517458021
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233517842478
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233517844807
activated,view,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.views.ProblemView,1233517885888
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1233517891990
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.wordPrevious,1233517916477
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.wordPrevious,1233517916620
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.wordPrevious,1233517916796
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.wordPrevious,1233517917004
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.wordPrevious,1233517917164
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.wordPrevious,1233517917324
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.wordPrevious,1233517917487
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.wordNext,1233517917740
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.wordPrevious,1233517922780
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.wordPrevious,1233517922924
