what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233525804072
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233525804174
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233525805092
executed,command,,,AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction,1233525808019
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233525808815
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233525809135
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233525809392
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233525810251
executed,command,,,AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction,1233525811362
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233525812073
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233525812368
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233525812468
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233525813140
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1233525818547
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1233525838966
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1233525850900
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.wordPrevious,1233525853341
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233525865472
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233525978308
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1233525983934
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1233525985544
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233525989333
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233525989537
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233525989781
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233525991711
