what,kind,bundleId,bundleVersion,description,time
executed,command,,,AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction,1233525996220
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233525996832
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233525997113
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233525997362
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233525998273
executed,command,,,AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction,1233525999522
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233526000266
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233526000509
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233526000731
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233526002456
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1233526006663
opened,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1233526006932
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1233526007103
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233526018710
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233526019540
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.wordNext,1233526026956
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.wordNext,1233526027628
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.wordNext,1233526027948
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.wordNext,1233526028268
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.wordNext,1233526028572
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1233526048985
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1233526051583
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233526056267
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233526056487
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233526056738
