what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233525246158
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233525300121
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233525304062
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233525304274
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233525304539
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233525312333
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233525316685
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233525316903
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233525317165
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233525318740
executed,command,,,AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction,1233525341111
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233525345466
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233525346837
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233525347098
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233525348819
executed,command,,,AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction,1233525355961
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233525356633
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233525356892
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233525357123
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233525358923
executed,command,,,AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction,1233525361499
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233525362638
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233525362926
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233525363190
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233525364483
