what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1233518070583
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233518071586
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233518106294
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233518107267
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233518110385
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1233518110547
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233518112251
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233518122499
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233518141250
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233518141576
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1233518143640
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1233518160455
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233518167198
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233518230219
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.wordNext,1233518258124
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.wordNext,1233518258252
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.wordNext,1233518258396
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.wordNext,1233518258556
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.wordNext,1233518258700
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.wordNext,1233518258957
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1233518260088
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.wordPrevious,1233518260908
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.wordPrevious,1233518261054
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.wordNext,1233518261341
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.wordNext,1233518261469
