what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1233517991729
closed,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1233517991733
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1233517992765
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233517997149
executed,command,org.vcs.bazaar.eclipse.ui,1.1.0,org.vcs.bazaar.eclipse.ui.actions.ActionRemove,1233518000361
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233518000413
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233518000419
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233518000541
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233518009591
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1233518012127
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233518012243
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1233518016063
activated,view,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.views.ProblemView,1233518018218
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1233518020647
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233518029151
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233518050050
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1233518050115
opened,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1233518059870
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1233518060065
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1233518063661
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.cut,1233518065825
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1233518066313
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233518067901
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1233518068115
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1233518069404
