what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233511907796
opened,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1233511908048
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1233511913113
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1233511932358
started,bundle,org.eclipse.jdt.debug,3.4.0.v20080604,org.eclipse.jdt.debug,1233511935235
started,bundle,org.eclipse.jdt.debug.ui,3.3.1.v20080730_r341,org.eclipse.jdt.debug.ui,1233511935382
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1233511935463
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1233511936819
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1233511939248
executed,command,org.vcs.bazaar.eclipse.ui,1.1.0,org.vcs.bazaar.eclipse.ui.actions.StatusAction,1233511944124
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233511944131
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233511944142
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233511952472
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233511953056
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233511954034
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233511960231
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233511961348
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233512033895
activated,view,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.views.ProblemView,1233512037667
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.JavadocView,1233512038307
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1233512040505
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.JavadocView,1233512044343
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.SourceView,1233512045989
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.JavadocView,1233512047596
opened,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.ClassFileEditor,1233512055044
